open,high,low,close,h-l,o-c,ma10,ma50,stddev,activo,datetime,ema_rapida,ema_lenta,atr,rsi,future_close,direccion
1.15363,1.1587,1.15359,1.15775,0.0051100000000001,-0.0041200000000001,1.154197,1.1463778,0.001801629200957,EURUSD,2025-06-16 15:00:00,1.1522832575186643,1.1471279481554666,0.0038196683269701827,63.431851893960186,1.15612,PERDIDA
1.15788,1.15865,1.15693,1.15841,0.0017199999999999,-0.0005299999999999,1.154449,1.146727,0.002197495796979,EURUSD,2025-06-16 19:00:00,1.1528402341078767,1.1475703815611347,0.00366969201790088,64.3793539198412,1.15502,PERDIDA
1.1584,1.16153,1.15781,1.15843,0.0037199999999999,-2.999999999997449e-05,1.15504,1.1470268,0.0024059047732067,EURUSD,2025-06-16 23:00:00,1.1533483946435243,1.1479962489508941,0.0036732854451936706,64.40944810897005,1.15613,PERDIDA
1.1584,1.15854,1.15543,1.15612,0.0031099999999999,0.00228,1.155364,1.1473152,0.0022984642215484,EURUSD,2025-06-17 03:00:00,1.1536003587668402,1.1483148274234083,0.0036330507705369763,58.28452319184368,1.15522,PERDIDA
1.1563,1.15693,1.1542,1.15502,0.0027300000000001,0.0012800000000001,1.155701,1.1475572,0.0019071587360271,EURUSD,2025-06-17 07:00:00,1.1537294170607637,1.1485777753675883,0.0035685471440700584,55.57438613699739,1.15504,GANANCIA
1.15502,1.15677,1.15454,1.15613,0.0022300000000001,-0.0011100000000001,1.155768,1.1478588,0.0019095188457258,EURUSD,2025-06-17 11:00:00,1.1539476518734215,1.1488739410394477,0.0034729366337793526,57.71125457460069,1.14997,PERDIDA
1.15613,1.15729,1.15451,1.15522,0.00278,0.0009100000000001,1.155894,1.1481396,0.0018162549992173,EURUSD,2025-06-17 15:00:00,1.1540633198849286,1.1491228060967242,0.0034234411599379706,55.360291478621264,1.14803,PERDIDA
1.15521,1.15831,1.15474,1.15504,0.0035699999999998,0.00017,1.155927,1.148381,0.0017952285524453,EURUSD,2025-06-17 19:00:00,1.1541521089862987,1.1493548529164606,0.003433909648513819,54.88402822823155,1.14932,PERDIDA
1.15508,1.15698,1.14982,1.14997,0.0071599999999998,0.0051100000000001,1.1555680000000002,1.1484868,0.0025298212497162,EURUSD,2025-06-17 23:00:00,1.1537719172602716,1.1493789763315014,0.0037000589593342488,43.52569604022801,1.15054,GANANCIA
1.1503,1.1509,1.14743,1.14803,0.00347,0.0022699999999999,1.155012,1.1485578,0.0034547481014403,EURUSD,2025-06-18 03:00:00,1.1532499247820651,1.1493260752988936,0.0036836261765246657,40.10550017270269,1.15029,GANANCIA
1.14793,1.14974,1.14743,1.14932,0.00231,-0.00139,1.154169,1.148644,0.0037299581469154,EURUSD,2025-06-18 07:00:00,1.1528926588927864,1.1493258370518782,0.0035855100210586206,43.29622874046639,1.15071,GANANCIA
1.14924,1.15084,1.14892,1.15054,0.0019200000000001,-0.0012999999999998,1.153382,1.1487752,0.0035621959519325,EURUSD,2025-06-18 11:00:00,1.152678780811624,1.149373451285138,0.0034665450195544437,46.214482626546726,1.15033,PERDIDA
1.15054,1.1524,1.14981,1.15029,0.00259,0.0002499999999998,1.152568,1.1489508,0.0031912268626431,EURUSD,2025-06-18 15:00:00,1.1524616189196581,1.1494093943719954,0.0034039346610148474,45.69550401261256,1.148,PERDIDA
1.15024,1.15174,1.14917,1.15071,0.0025699999999999,-0.0004699999999999,1.152027,1.1491694,0.0029732886767892,EURUSD,2025-06-18 19:00:00,1.1523023808360529,1.1494603985142702,0.003344367899513784,46.7768530089939,1.14811,PERDIDA
1.15058,1.15309,1.1484,1.15033,0.0046899999999998,0.0002499999999998,1.151558,1.1494,0.0028143710566329,EURUSD,2025-06-18 23:00:00,1.1521230734873207,1.1494945005333184,0.0034404844781199327,45.886556738864414,1.14692,PERDIDA
1.15032,1.15301,1.14604,1.148,0.0069700000000001,0.00232,1.150745,1.1495778,0.0025040555993058,EURUSD,2025-06-19 03:00:00,1.151748248624837,1.1494358926692667,0.003692592729682805,40.763470015846245,1.14767,PERDIDA
1.14799,1.14891,1.14704,1.14811,0.00187,-0.0001199999999998,1.1500340000000002,1.1497486,0.0020627662117691,EURUSD,2025-06-19 07:00:00,1.1514174987498516,1.149383896878315,0.0035624075347054644,41.09781827500209,1.14777,PERDIDA
1.14813,1.14825,1.14503,1.14692,0.00322,0.0012100000000001,1.149222,1.1498992,0.001347366154959,EURUSD,2025-06-19 11:00:00,1.1510086352271376,1.1492872734713222,0.0035379498536550744,38.56205566934333,1.14566,PERDIDA
1.14694,1.14796,1.14461,1.14767,0.0033500000000001,-0.0007299999999998,1.148992,1.150016,0.0014007442466127,EURUSD,2025-06-19 15:00:00,1.1507051229337615,1.1492238509822508,0.003524524864108297,41.03155267391097,1.14954,GANANCIA
1.14771,1.14878,1.14674,1.14777,0.0020399999999998,-5.999999999994898e-05,1.148966,1.150115,0.0014228234840066,EURUSD,2025-06-19 19:00:00,1.1504382935761468,1.1491668372182409,0.003418487373814834,41.36994116015613,1.15229,GANANCIA
1.14775,1.14849,1.14543,1.14566,0.00306,0.0020900000000001,1.1485999999999998,1.1502274,0.0017538719071362,EURUSD,2025-06-19 23:00:00,1.1500039032510425,1.1490293141900745,0.003392881132828065,36.59775410389501,1.15271,GANANCIA
1.14565,1.15008,1.14551,1.14954,0.0045699999999999,-0.0038899999999999,1.1485,1.1503694,0.0016567907398131,EURUSD,2025-06-20 03:00:00,1.1499617302282206,1.1490493410845815,0.003476961051911772,48.387874800150755,1.15231,GANANCIA
1.14939,1.15243,1.14899,1.15229,0.0034400000000001,-0.0029000000000001,1.1487,1.1505732,0.0019850720669753,EURUSD,2025-06-20 07:00:00,1.1501733911165641,1.1491764257479313,0.003474320976775225,54.80304828570455,1.15125,PERDIDA
1.15227,1.15331,1.15108,1.15271,0.0022299999999999,-0.0004399999999999,1.1488999999999998,1.1507792,0.0022877596998852,EURUSD,2025-06-20 11:00:00,1.150403991924149,1.1493149972872283,0.003385440907005563,55.70852663561189,1.1536,GANANCIA
1.15275,1.15302,1.15098,1.15231,0.00204,0.0004399999999999,1.149098,1.1510262,0.0025010166821552,EURUSD,2025-06-20 15:00:00,1.1505772653855901,1.1494324483740035,0.0032893379850765974,54.586888796051824,1.15137,PERDIDA
1.15226,1.15355,1.15057,1.15125,0.0029799999999999,0.0010099999999999,1.149423,1.1512346,0.0025531029051759,EURUSD,2025-06-20 19:00:00,1.1506384230778093,1.1495037249083564,0.003267242414713982,51.62078631153667,1.15233,GANANCIA
1.15128,1.15375,1.14948,1.1536,0.0042699999999999,-0.0023199999999998,1.1499719999999998,1.151442,0.0028161115823804,EURUSD,2025-06-20 23:00:00,1.150907657343463,1.1496643631472443,0.003338867956520126,57.1763504646826,1.14894,PERDIDA
1.15361,1.15443,1.1513,1.15137,0.00313,0.00224,1.1504169999999998,1.1516228,0.0026253848395096,EURUSD,2025-06-21 03:00:00,1.150949688494057,1.1497312508669602,0.0033239488167686937,51.17128967245984,1.14907,PERDIDA
1.15136,1.15233,1.15136,1.15233,0.0009700000000001,-0.0009700000000001,1.150883,1.1518198,0.00249389944553,EURUSD,2025-06-21 07:00:00,1.1510751713582337,1.1498331625976677,0.0031558096155709396,53.43843619343169,1.14817,PERDIDA
1.14901,1.15076,1.14807,1.14894,0.00269,7.00000000000145e-05,1.151,1.1519566,0.0023552164326054,EURUSD,2025-06-23 07:00:00,1.1508810648711214,1.1497981366134453,0.0032346803573158832,45.418823984694086,1.14671,PERDIDA
1.14895,1.15071,1.14719,1.14907,0.0035199999999999,-0.0001200000000001,1.151341,1.1521066,0.001631968477355,EURUSD,2025-06-23 11:00:00,1.1507164226101103,1.1497695822364475,0.003255060331793318,45.75501612008505,1.15448,GANANCIA
1.14909,1.15215,1.148,1.14817,0.00415,0.00092,1.151204,1.152207,0.0018437232860506,EURUSD,2025-06-23 15:00:00,1.1504849296455548,1.1497068535212929,0.003318984593808088,43.74607329137045,1.15776,GANANCIA
1.14818,1.14834,1.14533,1.14671,0.0030099999999999,0.00147,1.150646,1.1522198,0.0022729530473651,EURUSD,2025-06-23 19:00:00,1.1501417542232315,1.1495893298537911,0.0032969142656789356,40.62957979216334,1.15993,GANANCIA
1.14675,1.1558,1.14645,1.15448,0.0093499999999999,-0.00773,1.1508230000000002,1.1523291999999998,0.0025082754146078,EURUSD,2025-06-23 23:00:00,1.1505361402029377,1.149781120839917,0.0037292775324161524,57.842508122741734,1.16064,GANANCIA
1.1545,1.1582,1.15403,1.15776,0.00417,-0.0032599999999998,1.1513680000000002,1.1525092,0.0033260513793005,EURUSD,2025-06-24 03:00:00,1.1511928547299433,1.150094018061881,0.0037607577086721422,62.75188572615552,1.15926,GANANCIA
1.15766,1.16093,1.1571,1.15993,0.00383,-0.0022699999999999,1.1522359999999998,1.1526624,0.0042859361741463,EURUSD,2025-06-24 07:00:00,1.1519871406635847,1.150479742843768,0.003765703586624132,65.6055969402698,1.16007,GANANCIA
1.15993,1.16147,1.15864,1.16064,0.0028300000000001,-0.0007099999999999,1.15294,1.1528442,0.0050457220604267,EURUSD,2025-06-24 11:00:00,1.1527737642396223,1.1508781843008753,0.003698867616150988,66.50967998911136,1.16241,GANANCIA
1.16063,1.16228,1.15796,1.15926,0.0043199999999998,0.00137,1.153729,1.152939,0.0053788277326701,EURUSD,2025-06-24 15:00:00,1.1533634220360203,1.1512068829557431,0.0037432342149973374,63.041114841482184,1.16094,GANANCIA
1.15921,1.16186,1.15915,1.16007,0.0027099999999999,-0.0008599999999998,1.1545029999999998,1.1529204,0.0057023037254902,EURUSD,2025-06-24 19:00:00,1.1539731109418365,1.151554456173165,0.0036694317710689556,64.22058997355857,1.16255,GANANCIA
1.16007,1.16422,1.15818,1.16241,0.00604,-0.00234,1.1558499999999998,1.1530194,0.0058316759550239,EURUSD,2025-06-24 23:00:00,1.154740100856215,1.1519801637742173,0.003838758073135462,67.45211971975971,1.1614,PERDIDA
1.1624,1.1633,1.16073,1.16094,0.0025699999999999,0.00146,1.157037,1.1530688,0.0054967263995098,EURUSD,2025-06-25 03:00:00,1.1553037280511045,1.1523315299007186,0.003748132496482926,63.56794029531837,1.16099,GANANCIA
1.16105,1.16271,1.16025,1.16255,0.0024599999999999,-0.0015,1.158475,1.153202,0.0047494683912995,EURUSD,2025-06-25 07:00:00,1.1559624800464585,1.1527322542183374,0.0036561230324484244,65.88502526377914,1.15929,PERDIDA
1.16254,1.16319,1.16108,1.1614,0.00211,0.0011399999999999,1.159944,1.1533796,0.0023939237897354,EURUSD,2025-06-25 11:00:00,1.156456800042235,1.1530721658176182,0.0035456856729878263,62.8120581900611,1.16311,GANANCIA
1.16137,1.16229,1.15897,1.16099,0.0033199999999999,0.00038,1.160595,1.1535418,0.0014367652711536,EURUSD,2025-06-25 15:00:00,1.1568689091293045,1.153382669118888,0.003529565267774409,61.707022059706865,1.16585,GANANCIA
1.16099,1.16139,1.159,1.15929,0.0023899999999998,0.0017,1.160748,1.1536946,0.0011551988765545,EURUSD,2025-06-25 19:00:00,1.157089008299368,1.1536143291534413,0.0034481677486476576,57.21259009120877,1.16828,GANANCIA
1.15928,1.16359,1.15901,1.16311,0.0045799999999998,-0.00383,1.161066,1.1538476,0.0013295379314103,EURUSD,2025-06-25 23:00:00,1.1576363711812434,1.1539867084023259,0.003529012909458525,63.62400934832427,1.168,GANANCIA
1.16308,1.16656,1.16262,1.16585,0.00394,-0.0027700000000001,1.161587,1.1540853999999998,0.0019972150053824,EURUSD,2025-06-26 03:00:00,1.1583830647102211,1.1544519355238032,0.003558369130211492,67.39763774679375,1.17288,GANANCIA
1.16586,1.1689,1.16512,1.16828,0.0037800000000001,-0.00242,1.162489,1.1543568,0.0027314035870776,EURUSD,2025-06-26 07:00:00,1.1592827861002009,1.1549942125620856,0.0035741999066249653,70.33667152246339,1.17068,GANANCIA
1.16827,1.17135,1.16676,1.168,0.0045899999999998,0.0002699999999999,1.163282,1.1546455999999998,0.0030799740258553,EURUSD,2025-06-26 11:00:00,1.1600752600910915,1.1555042434420038,0.0036467570561517443,69.55855878509435,1.17301,GANANCIA
1.16799,1.17453,1.16711,1.17288,0.0074199999999999,-0.0048899999999998,1.164329,1.1550314,0.0042917917781048,EURUSD,2025-06-26 15:00:00,1.1612393273555377,1.1561856456599644,0.003916274409283761,74.79258104591293,1.17008,PERDIDA
1.17275,1.17311,1.16896,1.17068,0.00415,0.00207,1.1653030000000002,1.15529,0.0045355192033971,EURUSD,2025-06-26 19:00:00,1.1620975703232161,1.1567540517125148,0.0039329690943349285,69.0302605414384,1.16916,PERDIDA
1.17073,1.17404,1.16895,1.17301,0.00509,-0.00228,1.166349,1.155582,0.0050112771714231,EURUSD,2025-06-26 23:00:00,1.1630896093847418,1.1573915398806516,0.004015614159025294,71.53185010887431,1.16849,PERDIDA
1.17293,1.17327,1.16945,1.17008,0.0038199999999999,0.00285,1.167217,1.155815,0.0048063570172963,EURUSD,2025-06-27 03:00:00,1.1637250994406743,1.1578891265519986,0.004001641719094911,64.47858238883231,1.17094,GANANCIA
1.1695,1.17106,1.16808,1.16916,0.0029799999999999,0.00034,1.168034,1.1560758,0.0042977311843888,EURUSD,2025-06-27 07:00:00,1.1642191813097038,1.1583311215891752,0.00392866731058813,62.3980855217437,1.17461,GANANCIA
1.16917,1.17098,1.16843,1.16849,0.0025499999999998,0.00068,1.168954,1.1563452,0.003009629729891,EURUSD,2025-06-27 11:00:00,1.164607437554276,1.158729508977835,0.0038301910741175373,60.858013550815116,1.17225,GANANCIA
1.16856,1.17275,1.16831,1.17094,0.0044399999999999,-0.00238,1.169737,1.1566413999999998,0.0022405805299168,EURUSD,2025-06-27 15:00:00,1.1651831250493419,1.159208351763018,0.0038737488545377134,64.32541878543577,1.17057,PERDIDA
1.17093,1.17508,1.17008,1.17461,0.0049999999999998,-0.0036799999999999,1.170613,1.1570292,0.0022643470974449,EURUSD,2025-06-27 19:00:00,1.16604011368122,1.1598123379683898,0.003954195364927869,68.78603933005837,1.17165,PERDIDA
1.17468,1.17541,1.17051,1.17225,0.0049000000000001,0.0024299999999999,1.17101,1.1573734,0.0021552571385479,EURUSD,2025-06-27 23:00:00,1.166604648801109,1.16030008942061,0.004021752838861602,63.304510835210394,1.17183,PERDIDA
1.17226,1.17247,1.16877,1.17057,0.0036999999999998,0.0016899999999999,1.1712669999999998,1.1577854,0.0018938265202538,EURUSD,2025-06-28 03:00:00,1.1669651352737354,1.1607028310119587,0.003998770493228617,59.6597837883318,1.17305,GANANCIA
1.17165,1.17165,1.17165,1.17165,0.0,0.0,1.1711440000000002,1.1582578,0.0018157594064606,EURUSD,2025-06-28 07:00:00,1.167391032067032,1.1611321317565877,0.0037902868865694285,61.206081655354474,1.17292,GANANCIA
1.17311,1.17392,1.17158,1.17183,0.00234,0.0012800000000001,1.171259,1.158708,0.0018195203885564,EURUSD,2025-06-30 07:00:00,1.1677945746063927,1.1615516560014274,0.003686694966100184,61.47116003160828,1.17131,PERDIDA
1.17184,1.17348,1.17114,1.17305,0.00234,-0.0012099999999999,1.1712630000000002,1.1591582,0.0018238363108614,EURUSD,2025-06-30 11:00:00,1.168272340551266,1.1620025714523516,0.0035905024685216,63.301496842169804,1.17624,GANANCIA
1.17303,1.17509,1.17135,1.17292,0.00374,0.00011,1.171547,1.1596108,0.0018401995664524,EURUSD,2025-06-30 15:00:00,1.1686948550466056,1.1624307059052006,0.0036011808636272056,62.95828192633867,1.17867,GANANCIA
1.17285,1.17331,1.1707,1.17131,0.00261,0.0015399999999998,1.171762,1.1600228,0.0016456393556352,EURUSD,2025-06-30 19:00:00,1.1689325954969143,1.1627789135167614,0.003530382230510977,58.71257047013632,1.17971,GANANCIA
1.17135,1.17721,1.17107,1.17624,0.00614,-0.00489,1.172537,1.160541,0.0017547842538906,EURUSD,2025-06-30 23:00:00,1.1695969049971948,1.1633067992612023,0.0037167834997601954,66.22384369674421,1.17862,GANANCIA
1.17625,1.1789,1.17603,1.17867,0.0028700000000001,-0.00242,1.17331,1.1611544,0.0025122234507682,EURUSD,2025-07-01 03:00:00,1.1704217318156318,1.1639092777215474,0.0036562989640630495,69.19834275663669,1.18067,GANANCIA
1.17808,1.1798,1.17707,1.17971,0.0027299999999998,-0.00163,1.17382,1.1617864,0.0032226697007174,EURUSD,2025-07-01 07:00:00,1.1712661198323926,1.16452891388933,0.0035901347523442533,70.39980447908661,1.18034,GANANCIA
1.17973,1.18089,1.17779,1.17862,0.0031000000000001,0.0011099999999999,1.174457,1.1624204,0.0034958357767061,EURUSD,2025-07-01 11:00:00,1.171934654393084,1.1650815055015131,0.003555125127176814,67.43105433801438,1.17656,PERDIDA
1.17863,1.18176,1.17673,1.18067,0.0050299999999998,-0.00204,1.175467,1.1630804,0.0037010420454435,EURUSD,2025-07-01 15:00:00,1.1727287767209853,1.1656928190112579,0.0036604733323784603,69.9939072865622,1.1806,PERDIDA
1.18053,1.18306,1.17968,1.18034,0.0033799999999999,0.0001900000000001,1.1763359999999998,1.1637318,0.0037253551657564,EURUSD,2025-07-01 19:00:00,1.1734207061099866,1.1662672182657183,0.003640439522922852,69.05192969796414,1.18071,GANANCIA
1.1804,1.18119,1.17613,1.17656,0.00506,0.0038399999999998,1.176809,1.1643498,0.0033733150526389,EURUSD,2025-07-01 23:00:00,1.1737060964636241,1.166670856765102,0.0037418366998569386,59.22053363674314,1.17969,GANANCIA
1.17657,1.18076,1.1765,1.1806,0.0042599999999999,-0.0040300000000002,1.1775639999999998,1.164971,0.0032821849091257,EURUSD,2025-07-02 03:00:00,1.174332814966931,1.1672170976762746,0.0037788483641528663,64.96234196322656,1.17758,PERDIDA
1.18055,1.18084,1.17973,1.18071,0.0011099999999999,-0.0001599999999999,1.178343,1.1655394,0.0029667941920009,EURUSD,2025-07-02 07:00:00,1.1749125590608465,1.1677462311007345,0.0035882163381419432,65.10640377988466,1.17567,PERDIDA
1.18076,1.18103,1.17888,1.17969,0.00215,0.0010700000000001,1.179181,1.166079,0.0016514535684662,EURUSD,2025-07-02 11:00:00,1.1753468718734967,1.1682146141948235,0.00348548659970324,62.53864368339968,1.17883,PERDIDA
1.17968,1.17982,1.17697,1.17758,0.00285,0.0020999999999999,1.179315,1.1665844,0.0014251647077988,EURUSD,2025-07-02 15:00:00,1.1755498835213607,1.1685818842263993,0.003440094699724439,57.48769879860594,1.17982,GANANCIA
1.17757,1.17886,1.17464,1.17567,0.0042200000000001,0.0019,1.179015,1.1670728,0.0018333287878489,EURUSD,2025-07-02 19:00:00,1.175560803201237,1.1688598495508542,0.0034958022211727014,53.29184342664123,1.18061,GANANCIA
1.17566,1.17939,1.175,1.17883,0.0043899999999998,-0.0031700000000001,1.178927,1.1675774,0.001817312117729,EURUSD,2025-07-02 23:00:00,1.1758580029102152,1.1692508358429776,0.0035596734910889292,58.66688820913614,1.17894,GANANCIA
1.17885,1.18043,1.17881,1.17982,0.0016200000000001,-0.0009700000000001,1.179047,1.1681464,0.0018343273062836,EURUSD,2025-07-03 03:00:00,1.176218184463832,1.1696653128687433,0.00342112538458259,60.21170672223314,1.17979,PERDIDA
1.17991,1.18089,1.1787,1.18061,0.0021899999999999,-0.0006999999999999,1.179041,1.168712,0.0018285176145112,EURUSD,2025-07-03 07:00:00,1.1766174404216654,1.1700945162856553,0.003333187857112399,61.44988069117594,1.1739,PERDIDA
1.18065,1.18102,1.17873,1.17894,0.0022899999999999,0.0017099999999998,1.1789010000000002,1.169312,0.0017706900726114,EURUSD,2025-07-03 11:00:00,1.1768285822015139,1.1704413979999433,0.003258674438747221,57.38455416385417,1.17518,PERDIDA
1.17895,1.18107,1.17865,1.17979,0.00242,-0.0008399999999999,1.179224,1.1699264,0.0015806060721971,EURUSD,2025-07-03 15:00:00,1.177097802001376,1.1708080098430829,0.0031987691216938544,58.87583229555968,1.17565,PERDIDA
1.17979,1.18003,1.17169,1.1739,0.00834,0.0058899999999999,1.178554,1.170441,0.0022222971098294,EURUSD,2025-07-03 19:00:00,1.1768070927285235,1.1709292643590403,0.003565999898715723,46.684628913794846,1.17661,GANANCIA
1.17379,1.17908,1.17339,1.17518,0.0056899999999999,-0.00139,1.178001,1.1710104,0.0023124035114817,EURUSD,2025-07-03 23:00:00,1.1766591752077484,1.171095959874372,0.0037177141916645983,49.148904035726474,1.17802,GANANCIA
1.17517,1.17604,1.17443,1.17565,0.0016099999999998,-0.00048,1.177597,1.1714338,0.0023373111331714,EURUSD,2025-07-04 03:00:00,1.1765674320070438,1.1712745496832202,0.003567163177974262,50.061636781363674,1.17745,GANANCIA
1.17577,1.17719,1.17499,1.17661,0.0021999999999999,-0.0008399999999999,1.1774999999999998,1.1718108,0.0023581301443499,EURUSD,2025-07-04 07:00:00,1.1765713018245851,1.1714837830289762,0.003469508665261813,51.9584240177551,1.17669,GANANCIA
1.17669,1.17805,1.17559,1.17802,0.0024600000000001,-0.00133,1.1777349999999998,1.1721726,0.0022709824109897,EURUSD,2025-07-04 11:00:00,1.1767030016587139,1.171740105263134,0.003397400903457407,54.681101640608375,1.17744,PERDIDA
